session;created;modified;ended;expired;datenschutz;flen_AN1;flen_UM1;flen_AN2;flen_UM2;flen_WI1;flen_AN3;flen_UM3;flen_WI2;flen_AN4;flen_UM4;flen_WI3;tc_st;tc_sr;tfe_1_st;tfe_2_st;tfe_3_st;tfe_4_st;tfe_5_st;sel_1_st;sel_2_st;sel_3_st;sel_4_st;sel_5_st;enr_1_st;enr_2_st;enr_3_st;enr_4_st;enr_5_st;rel_1_st;rel_2_st;rel_3_st;rel_4_st;tfe_1_sr;tfe_2_sr;tfe_3_sr;tfe_4_sr;tfe_5_sr;sel_1_sr;sel_2_sr;sel_3_sr;sel_4_sr;sel_5_sr;enr_1_sr;enr_2_sr;enr_3_sr;enr_4_sr;enr_5_sr;rel_1_sr;rel_2_sr;rel_3_sr;rel_4_sr;standort;standort_other;semester;lehramt;lehramt_other;fach;fach_other
Lx5F4dt5zq_z-odWYejTHYcP8pbV9DRKD6r3uahZPPU-qXVpFBg-NFEW-ltiI4BD;20.05.2019 12:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
IA4hrPPTZIIJiuji3i_6OJGsztVEDeQe4SpuE0ps5kKRnvtfMEu01MbEIMpmUgDI;20.05.2019 12:23;20.05.2019 12:36;20.05.2019 12:36;NA;1;4;4;4;2;4;4;3;2;4;3;1;2;1;3;3;1;1;2;5;6;5;4;3;5;3;3;5;4;4;5;3;4;3;3;2;2;3;4;5;4;4;4;2;2;2;3;3;4;6;4;4;5;NA;8;5;NA;5, 34;NA
tPdxDEnv04rkYQq2jBmDgxOFPSzzbm363LVdKGdOrIhGhXjG0ATOEi5RBgntK4V5;20.05.2019 12:23;20.05.2019 12:32;20.05.2019 12:32;NA;1;4;2;3;2;3;3;3;3;3;3;3;2;1;2;2;2;3;2;4;5;4;4;4;3;3;3;4;4;4;4;4;4;4;3;3;3;2;4;4;3;3;3;4;3;3;4;4;3;3;3;3;5;NA;8;5;NA;13, 31;NA
kDns73IRlQdfNx6QpiXOfXWf5xXDj5zFSuz4smeMENJ5bFKlP5FPl1Pvd1cqclEL;20.05.2019 12:23;20.05.2019 12:37;20.05.2019 12:37;NA;1;3;4;4;4;2;3;4;1;3;3;3;2;1;2;2;1;4;1;NA;6;3;4;5;1;4;3;4;4;3;4;4;4;2;2;2;2;2;4;4;NA;4;5;3;2;3;4;3;4;4;5;4;5;NA;7;5;NA;34;NA
UguBw1Ykge2l7B_KDwlFUQeKxwiEC-gEfWQalgTU-zuCxfVIgYRxKkc6ysRpH1Pu;20.05.2019 12:23;20.05.2019 12:33;20.05.2019 12:33;NA;1;4;4;4;4;4;4;4;3;4;4;3;2;1;2;2;2;5;1;5;5;5;5;6;5;5;5;3;5;4;5;5;5;2;3;3;2;5;5;5;5;5;5;4;2;3;2;5;5;5;5;5;5;NA;8;5;NA;5, 17;NA
Gxzo4eF4YL7GXoRRnRZKJK0jTM9H0JYg2wdNOtwAT1wf3no76-P4PQzPT4Ldb09v;20.05.2019 12:23;20.05.2019 12:32;20.05.2019 12:32;NA;1;4;4;4;4;3;4;4;2;4;4;3;2;1;2;2;4;2;2;5;5;5;6;6;2;3;2;6;2;4;4;3;3;2;2;1;2;1;5;5;4;5;5;2;2;3;3;4;3;4;3;2;5;NA;8;5;NA;12, 17;NA
igGSdMfwdykBmTazcSLM0qRqS3eCMU2lULizk7ebLM96a95lhBY5NVdutD65ZW4u;20.05.2019 12:23;20.05.2019 12:40;20.05.2019 12:40;NA;1;3;4;4;2;4;4;3;1;3;3;1;2;1;2;1;3;5;3;4;5;3;4;1;4;4;5;3;5;4;6;6;6;4;5;4;4;4;2;6;2;2;2;5;5;3;4;5;6;5;5;6;5;NA;8;5;NA;13, 44;NA
RJdzknfDC1V5RHDx7XYpLqWXkat3afcAYwG7r58Q3qZzpAQA6NQD5uq1PGBAb1DK;20.05.2019 12:24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#NAME?;20.05.2019 12:25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
m9IU9G2b6v6heGSb9fVnbodTevIOWvcSdr_xJm0u-IhjOjSrnzTTX66VXUu0BbOn;20.05.2019 12:26;20.05.2019 12:26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Fo7ert5LJde3SEU0EfK2a5UphNcmAfRmH6OM8x2FYC9tunmK0eUtU-4iJX2p9-_4;20.05.2019 12:30;20.05.2019 13:05;NA;NA;1;4;3;4;3;4;3;4;2;4;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ENdCqxtpGsvCEnObnUYyT8hNcajs8SRo9GDMMH3J-fVxVsrPuPF_YcQCxJenwYGa;20.05.2019 12:32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UguBw1Ykge2l7B_KDwlFUQeKxwiEC-gEfWQalgTU-zuCxfVIgYRxKkc6ysRpH1Pu;20.05.2019 12:34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TT98Ui8aSho_pK8e3pMICsBEd1W3cY3NlJLKiW1Ik4g3HOdO8uAYih9ot3VV0-N0;20.05.2019 12:34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
HP6sNeE4s9ApVfvOA4EMfJv8hwiC0OXyMJDvh2xZQHqLesEeBDDw2hAbLnSLFaEp;20.05.2019 12:35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Qq_uWD787-yudnVvLOAqjRFaJXJJyTmGPucKB8tYoZCvQoxAFzSzTsSZN2Hgx8J9;20.05.2019 12:35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
rWoX5MPB_eAqGAeEX37ZU9suoFYSPrKpmOmD_ecEj0V72p39MIy3QkGtn_JbBRZL;20.05.2019 12:38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
igGSdMfwdykBmTazcSLM0qRqS3eCMU2lULizk7ebLM96a95lhBY5NVdutD65ZW4u;20.05.2019 12:41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dOjPk0gEZkVQDhUG_ckd0n021R2bVnu5-9LB7R6yVm1JjjnNpqi4zgyffvM1Ilvy;20.05.2019 14:46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
R5iPbkQsRHo2VCvnLF81hj4RxCkz-HB9--37XYe1mK-nc2BNMTfPpAQAwQs_vDWv;20.05.2019 18:23;20.05.2019 18:37;20.05.2019 18:37;NA;1;4;4;4;1;4;4;3;2;4;3;3;2;1;4;3;3;4;1;5;6;5;5;5;5;5;4;4;3;5;6;6;6;4;2;3;3;2;5;5;3;4;2;6;6;3;4;3;5;6;6;6;5;NA;6;5;NA;5, 13;NA
QEeT1DXt2504BYRND7oeskaqVXJFfdWE1kCkTv3TI7husiMj0gP5XnTyRb09uOcs;20.05.2019 18:23;20.05.2019 18:35;20.05.2019 18:35;NA;1;4;4;2;4;3;3;2;2;4;3;2;2;1;2;4;1;3;1;5;6;5;5;5;2;3;2;3;3;4;4;4;4;4;2;1;4;1;5;5;5;5;4;4;4;5;2;4;5;4;4;6;5;NA;4;5;NA;13, 37;NA
flEfRDYpkZLY9ZCwUNuHI1AjMLqxJ-nB3Gn7i8PgqQA1e0C2986Vv42Fq-TpRkSZ;20.05.2019 18:23;20.05.2019 18:33;20.05.2019 18:33;NA;1;4;4;4;4;4;4;4;4;4;4;3;2;1;6;4;1;4;1;4;4;1;1;3;1;1;1;6;1;4;4;6;5;2;3;1;4;NA;4;6;3;1;1;1;5;1;4;1;4;3;3;3;5;NA;4;5;NA;25, 27;NA
e7AKuTPdm18WBqj4r-DJwp6D0-vsoWmlVSLjppihEHiBvpzLqQg4v7KpA9X1R8Qp;20.05.2019 18:23;20.05.2019 18:39;20.05.2019 18:39;NA;1;4;3;3;3;3;4;3;1;3;3;1;2;1;3;3;4;4;1;4;3;3;4;2;4;4;4;4;4;5;5;6;5;2;2;2;2;2;4;4;4;4;3;5;5;6;5;4;5;5;5;6;5;NA;6;5;NA;12, 15;NA
EVxy1PZkHmv37dPMMpkWijaGbi7i6ie7rmGfzcgXz7UCEYVfOIwfgq14kKwVS-xA;20.05.2019 18:23;20.05.2019 18:35;20.05.2019 18:35;NA;1;4;4;4;4;3;4;3;1;4;3;1;2;1;1;2;5;1;4;4;6;3;4;1;6;2;5;5;6;6;5;6;6;4;4;4;2;5;5;5;4;4;5;6;5;4;6;6;4;5;6;4;5;NA;6;5;NA;31, 50;NA
Ck8mAK8BMdOR8WxUDSzxpgYDg5a_LYMentVZLR5S8O6x39gLd_vP0srXx63rwjOg;20.05.2019 18:23;20.05.2019 18:42;20.05.2019 18:42;NA;1;3;4;3;1;3;3;3;2;3;3;2;2;1;4;3;1;2;1;5;3;3;4;3;4;4;5;4;2;3;4;4;4;2;3;2;2;2;4;3;2;4;2;4;4;4;3;4;4;5;3;3;5;NA;4;5;NA;31, 44;NA
doXoCxXELS79_zLSQC8h4eEtE-Pq58mCXASCEX_oFOXOG6qdXQ6HO6e6F7LysCki;20.05.2019 18:23;20.05.2019 18:32;20.05.2019 18:32;NA;1;4;3;4;3;2;4;2;1;4;2;1;2;1;3;3;1;3;1;6;5;3;3;4;2;2;2;3;2;4;5;4;5;4;3;4;2;1;3;3;3;4;4;4;3;2;3;2;4;4;5;5;5;NA;2;5;NA;37, 50;NA
qojVweE0zBrXd5bsV7tg5_WN-ijy_aBlQVT_VWZaQU99yDAvrZF-tYQ1fxMx4bE5;20.05.2019 18:23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7OyONuuuiy5OoO89BLbsAjGuVitkiiHsUWo-W0gkjt_ByzfLjp43qF5n1bgtEMZM;20.05.2019 18:23;20.05.2019 18:35;20.05.2019 18:35;NA;1;4;4;4;2;3;3;4;1;3;4;3;2;1;3;2;1;2;2;4;4;4;2;2;5;2;4;3;2;3;5;4;4;2;3;1;2;1;4;4;4;4;4;3;3;4;4;2;4;4;5;4;5;NA;4;5;NA;15, 43;NA
y9Gn5_wKKf5jiX6Mk_ZBvcIeUoloRwVZzUE8zg4pixb0oeypzj3EF1Rdb5Id-ZTB;20.05.2019 18:23;20.05.2019 18:43;20.05.2019 18:43;NA;1;3;3;3;3;3;2;3;2;3;3;3;2;1;2;2;1;2;1;4;5;2;5;4;3;3;3;4;2;4;5;4;4;2;3;2;2;2;4;5;4;5;4;3;3;4;3;3;4;4;4;4;5;NA;4;5;NA;38, 43;NA
0KFD6NQlBVgXZCL47LVMt6KzcG1-64kSIJwVjJ4soQQISeB3iiOfX2dej4OuqfCA;20.05.2019 18:23;20.05.2019 18:38;NA;NA;1;4;2;4;2;3;4;3;1;4;2;2;2;NA;2;5;1;3;6;2;2;5;2;2;5;2;6;5;4;6;5;2;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
eKbzPjxmzHzV_MSgMeZEwHLhtVNY_kU6TE26NTJTLC321MmoC55x5qM6PWEPTg6y;20.05.2019 18:24;20.05.2019 18:37;20.05.2019 18:37;NA;1;4;1;3;3;4;3;4;1;3;2;1;2;1;4;3;4;2;3;5;4;5;2;2;5;4;5;5;4;5;6;4;4;4;2;2;4;2;2;4;2;2;2;3;2;5;2;1;4;5;5;4;5;NA;2;5;NA;13, 14;NA
Jo3IITWiqZBmE3DCVdUHrI1NYDF7gbrpKjfKHPy60Ij2VWy52R94ENEkzIV1ufmM;20.05.2019 18:24;20.05.2019 18:36;20.05.2019 18:36;NA;1;4;3;3;3;4;4;3;2;4;4;3;2;1;2;6;5;2;1;5;5;5;5;5;3;3;3;3;2;3;4;4;3;2;2;2;3;1;5;6;5;5;6;3;2;5;4;2;4;4;5;4;5;NA;4;5;NA;6, 31;NA
42LeBA6IuSI3QvSsfjIURpRP5c_Y-VsskNz7KRTBgJSU5rVJZSrlXdrGavGikwBO;20.05.2019 18:24;20.05.2019 18:35;20.05.2019 18:35;NA;1;4;1;3;2;4;4;3;2;4;1;1;2;1;2;2;2;2;3;4;6;4;5;5;3;6;5;5;5;5;6;5;5;1;1;1;3;3;4;5;4;4;4;5;6;6;5;5;5;5;5;6;5;NA;2;5;NA;4, 35;NA
3Ucv_0jEDP-FNcLxq69wrYR33yTpYQS7d1RdEV0bw07kuXGnhUbW7OdOj2Qe7OIB;20.05.2019 18:24;20.05.2019 18:38;20.05.2019 18:38;NA;1;4;4;4;4;4;4;4;3;4;3;3;2;1;4;1;2;1;1;4;5;6;5;5;2;2;2;1;1;4;3;3;4;3;3;2;4;1;4;6;5;6;6;3;3;1;3;2;1;1;4;4;5;NA;4;5;NA;34, 36;NA
psllY9eWwoavrno53KV4NkYCixgonqLQ9T0sNEp2buushjGl8eQEYWt78m-HWArB;20.05.2019 18:24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Uf_U5v5qmWdfdBJX5tdQ6b7znCao3X0Ccco1HioISoJifGDZBjxyjwhuRs6Zwo7Z;20.05.2019 18:24;20.05.2019 18:50;20.05.2019 18:50;NA;1;4;4;4;2;2;4;3;1;3;3;1;2;1;3;2;2;3;2;6;6;4;4;4;4;5;4;5;4;5;5;5;6;2;1;2;2;2;4;4;4;4;6;2;4;3;4;3;5;4;4;4;5;NA;6;5;NA;15;NA
CHmFHt27k_Cs6RvSVU9jTLbB7nFiJ61CkwixiN_6J4xSet9Fp2Ze19su8RMEHmev;20.05.2019 18:24;20.05.2019 18:38;20.05.2019 18:38;NA;1;3;3;3;1;4;1;3;1;2;2;1;2;1;1;1;1;1;1;5;6;4;4;4;1;1;1;1;2;6;6;5;6;1;1;1;1;1;4;6;3;4;4;1;1;1;1;2;6;6;6;6;5;NA;6;5;NA;18, 35;NA
DUveXvGd1ah7YpJyEyqnpAff7-h3PROlHSSz6cQKv5ArXrMnvQG9VVPOTmX_BlmD;20.05.2019 18:24;20.05.2019 18:35;20.05.2019 18:35;NA;1;4;3;4;3;4;4;3;2;3;4;2;2;1;5;3;2;3;3;4;4;5;4;3;3;4;4;4;3;NA;4;3;2;2;2;1;3;2;5;4;3;4;3;2;4;4;4;4;6;5;4;2;5;NA;4;5;NA;6, 13, 50;NA
4X76CyoDIIM5F71QsFc-FYeNh18YbUefG1GY5Y2DKa3HqJNPoeQ8NU3lyWBwZG0P;20.05.2019 18:24;20.05.2019 18:44;NA;NA;1;3;3;3;1;4;3;1;3;4;2;2;2;1;4;2;2;1;2;3;4;2;5;1;3;1;3;2;2;6;6;4;5;3;1;1;2;1;3;5;5;4;3;4;1;3;3;1;6;4;6;6;NA;NA;NA;NA;NA;NA;NA
vIJF36RqAY68rkt9ms3rMOxuMzxM3pKA_Tm8rjxaeOSYCSDMsJqc9GIIug6YTg2g;20.05.2019 18:24;20.05.2019 18:40;NA;NA;1;3;2;4;3;3;2;3;3;1;3;2;2;1;3;4;2;4;4;3;2;6;NA;5;4;4;3;4;3;5;3;4;4;3;4;3;3;3;2;5;4;5;5;4;3;4;3;3;5;4;5;3;5;NA;4;5;NA;6, 34, 43;NA
kDns73IRlQdfNx6QpiXOfXWf5xXDj5zFSuz4smeMENJ5bFKlP5FPl1Pvd1cqclEL;20.05.2019 18:24;20.05.2019 18:39;20.05.2019 18:39;NA;1;3;3;4;1;4;4;2;2;3;1;3;2;1;1;1;1;5;2;2;3;2;2;1;5;2;5;6;5;6;4;6;6;2;1;1;2;1;2;4;4;3;2;4;5;2;5;4;6;6;6;6;5;NA;6;4;NA;4, 11, 12;NA
iyNFDzb8hNto1Mszrmz_Uo340XpTqMziRFjTaIFdxswS-N0NIb_NwQMWpSk4u6bJ;20.05.2019 18:24;20.05.2019 18:37;20.05.2019 18:37;NA;1;3;4;3;2;4;4;2;1;3;2;3;2;1;4;3;1;2;2;5;6;5;5;4;2;2;3;2;3;6;2;5;3;3;2;2;2;2;5;5;5;5;5;2;2;2;2;2;5;3;NA;6;5;NA;6;5;NA;14, 18;NA
cK4Dmj9AgOfFPv8CYYdKM9wjt7Hofhp4BowGdL47noWNU7zYjEpgdPJhtfusofFq;20.05.2019 18:25;20.05.2019 18:39;20.05.2019 18:39;NA;1;4;3;2;3;2;3;3;3;3;2;2;2;1;2;2;1;NA;2;5;4;2;3;4;6;4;5;5;5;4;4;4;5;2;5;1;2;2;4;4;3;2;2;5;4;4;3;5;4;6;4;5;5;NA;4;5;NA;17, 34;NA
homelyCougarXXXbRrvAj_FJGCpwTbfPiled-jtcP3rgJKYuqBiJTfn-QGNZ4Yzq;20.05.2019 18:26;20.05.2019 18:40;20.05.2019 18:40;NA;1;3;3;3;2;2;3;3;2;4;3;1;2;1;2;2;1;2;1;4;5;4;5;4;5;2;4;3;3;4;5;6;5;1;1;1;5;2;5;4;5;5;6;5;6;3;6;5;6;5;5;6;5;NA;6;5;NA;12, 14;NA
Ke1IwXZkLF4ZaB7FoTa16kc4X4zCHeAf5UbBjAnvSDi4BlcSbzCLD21J_DMANZP-;20.05.2019 18:26;20.05.2019 18:37;20.05.2019 18:37;NA;1;3;3;3;3;1;2;4;1;3;3;2;2;1;2;2;1;2;2;3;6;4;6;4;3;4;4;3;4;5;6;5;6;1;1;1;1;2;6;6;4;4;5;5;5;4;3;5;6;3;5;4;5;NA;6;5;NA;35;NA
kCsjfoCe-RNSJrgusPCxMLD-gm8vt9anYXGx2Q-ZKSq1JXP1eAf7By4XfdsaF6m1;20.05.2019 18:29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
XlVNI9t80ztBr96_j2QMbbqxnjpxo8mD_jeXmIG7EpSvGHISrXUtTKb73JLwlGo7;20.05.2019 18:35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ke1IwXZkLF4ZaB7FoTa16kc4X4zCHeAf5UbBjAnvSDi4BlcSbzCLD21J_DMANZP-;20.05.2019 18:37;24.05.2019 11:34;24.05.2019 11:34;NA;1;4;3;2;3;3;4;3;2;4;3;2;2;1;4;5;2;4;2;5;5;5;6;6;3;4;5;3;3;3;5;5;5;1;2;1;2;2;5;5;5;5;6;3;4;2;2;4;3;4;4;5;5;NA;4;5;NA;13, 18, 31;NA
eKbzPjxmzHzV_MSgMeZEwHLhtVNY_kU6TE26NTJTLC321MmoC55x5qM6PWEPTg6y;20.05.2019 18:38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3Ucv_0jEDP-FNcLxq69wrYR33yTpYQS7d1RdEV0bw07kuXGnhUbW7OdOj2Qe7OIB;20.05.2019 18:38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
kDns73IRlQdfNx6QpiXOfXWf5xXDj5zFSuz4smeMENJ5bFKlP5FPl1Pvd1cqclEL;20.05.2019 18:39;24.05.2019 11:34;24.05.2019 11:34;NA;1;4;3;4;3;3;4;3;2;4;3;2;2;1;3;4;4;3;3;6;6;5;6;6;5;3;5;4;4;5;5;6;5;5;4;6;3;5;4;6;5;5;6;5;6;5;5;5;4;5;6;4;5;NA;6;5;NA;7, 13, 31;NA
Ck8mAK8BMdOR8WxUDSzxpgYDg5a_LYMentVZLR5S8O6x39gLd_vP0srXx63rwjOg;20.05.2019 18:42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Lhd-1TyigIY_WKzHJPaHfE9hnuLNU6GTQ3v5IzPsAdKPH-9WlAtl1MXL_lhst2VG;20.05.2019 19:14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
r5Abkt3Z1nP6uzdlehLWiqb2bUEzJhKtV_LVm6UvABnDVC6PDQG0rq5WLYfMX3md;21.05.2019 18:57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
sCFp5bCPa1XL54OJzDywBc9OqQcZ4iH2zeL7xbto7OWyDUz_IRmLrEdvJT2FURoo;21.05.2019 18:57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
S5QUvK_BQLhH0lIGGoB3il9UZkwd4Htnbj4z9rW-fTizMxAoH6sL8hf3GC_aZpnY;21.05.2019 18:57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
iB0aIND5W9NS9RCNxUyoxnqWpFrQWDPUm8XSkNRr26d0E6YRsyYtZ4b2yE03XYIo;21.05.2019 19:15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
